,0.8014981273408239
0,0.846441947565543
1,0.846441947565543
2,0.846441947565543
3,0.846441947565543
4,0.846441947565543
5,0.846441947565543
6,0.846441947565543
7,0.846441947565543
8,0.846441947565543
9,0.846441947565543
10,0.846441947565543
11,0.846441947565543
12,0.846441947565543
13,0.846441947565543
14,0.846441947565543
15,0.846441947565543
16,0.846441947565543
17,0.846441947565543
18,0.846441947565543
19,0.846441947565543
20,0.846441947565543
21,0.846441947565543
22,0.846441947565543
23,0.846441947565543
24,0.846441947565543
25,0.846441947565543
26,0.846441947565543
27,0.846441947565543
28,0.846441947565543
29,0.846441947565543
30,0.846441947565543
31,0.846441947565543
32,0.846441947565543
33,0.846441947565543
34,0.846441947565543
35,0.846441947565543
36,0.846441947565543
37,0.846441947565543
38,0.846441947565543
39,0.846441947565543
40,0.846441947565543
41,0.846441947565543
42,0.846441947565543
43,0.846441947565543
44,0.8314606741573034
45,0.846441947565543
46,0.846441947565543
47,0.846441947565543
48,0.846441947565543
49,0.846441947565543
50,0.846441947565543
51,0.846441947565543
52,0.846441947565543
53,0.846441947565543
54,0.846441947565543
55,0.846441947565543
56,0.846441947565543
57,0.846441947565543
58,0.846441947565543
59,0.846441947565543
60,0.846441947565543
61,0.846441947565543
62,0.846441947565543
63,0.846441947565543
64,0.846441947565543
65,0.846441947565543
66,0.846441947565543
67,0.846441947565543
68,0.8314606741573034
69,0.846441947565543
70,0.846441947565543
71,0.846441947565543
72,0.846441947565543
73,0.846441947565543
74,0.846441947565543
75,0.846441947565543
76,0.846441947565543
77,0.846441947565543
78,0.846441947565543
79,0.846441947565543
80,0.846441947565543
81,0.846441947565543
82,0.846441947565543
83,0.846441947565543
84,0.846441947565543
85,0.846441947565543
86,0.846441947565543
87,0.846441947565543
88,0.846441947565543
89,0.846441947565543
90,0.846441947565543
91,0.846441947565543
92,0.846441947565543
93,0.846441947565543
94,0.846441947565543
95,0.846441947565543
96,0.846441947565543
97,0.846441947565543
