,0.7340823970037453
0,0.7340823970037453
1,0.7340823970037453
2,0.7340823970037453
3,0.7340823970037453
4,0.7340823970037453
5,0.7340823970037453
6,0.7340823970037453
7,0.7340823970037453
8,0.7340823970037453
9,0.7340823970037453
10,0.7340823970037453
11,0.7340823970037453
12,0.7340823970037453
13,0.7340823970037453
14,0.7340823970037453
15,0.7340823970037453
16,0.7340823970037453
17,0.7340823970037453
18,0.7340823970037453
19,0.7340823970037453
20,0.7340823970037453
21,0.7340823970037453
22,0.7340823970037453
23,0.7340823970037453
24,0.7340823970037453
25,0.7340823970037453
26,0.7340823970037453
27,0.7340823970037453
28,0.7340823970037453
29,0.7340823970037453
30,0.7340823970037453
31,0.7340823970037453
32,0.7340823970037453
33,0.7340823970037453
34,0.7340823970037453
35,0.7340823970037453
36,0.7340823970037453
37,0.7340823970037453
38,0.7340823970037453
39,0.7340823970037453
40,0.7340823970037453
41,0.7340823970037453
42,0.7340823970037453
43,0.7340823970037453
44,0.7340823970037453
45,0.7340823970037453
46,0.7340823970037453
47,0.7340823970037453
48,0.7340823970037453
